114.6,790.294,2741.6
114.7,789.61,2741.2
114.8,788.927,2740.8
114.9,788.245,2740.4
115,787.564,2740
115.1,786.885,2739.6
115.2,786.206,2739.2
115.3,785.529,2738.8
115.4,784.853,2738.4
115.5,784.178,2738
115.6,783.504,2737.6
115.7,782.831,2737.2
115.8,782.16,2736.8
115.9,781.49,2736.4
116,780.82,2736
116.1,780.152,2735.6
116.2,779.485,2735.2
116.3,778.82,2734.8
116.4,778.155,2734.4
116.5,777.491,2734
116.6,776.829,2733.6
116.7,776.168,2733.2
116.8,775.508,2732.8
116.9,774.849,2732.4
117,774.191,2732
117.1,773.534,2731.6
117.2,772.878,2731.2
117.3,772.224,2730.8
117.4,771.57,2730.4
117.5,770.918,2730
117.6,770.267,2729.6
117.7,769.616,2729.2
117.8,768.967,2728.8
117.9,768.319,2728.4
118,767.672,2728
118.1,767.027,2727.6
118.2,766.382,2727.2
118.3,765.738,2726.8
118.4,765.096,2726.4
118.5,764.454,2726
118.6,763.814,2725.6
118.7,763.174,2725.2
118.8,762.536,2724.8
118.9,761.899,2724.4
119,761.263,2724
119.1,760.627,2723.6
119.2,759.993,2723.2
119.3,759.36,2722.8
119.4,758.728,2722.4
119.5,758.097,2722
119.6,757.468,2721.6
119.7,756.839,2721.2
119.8,756.211,2720.8
119.9,755.584,2720.4
120,754.958,2720
120.1,754.334,2719.6
120.2,753.71,2719.2
120.3,753.088,2718.8
120.4,752.466,2718.4
120.5,751.845,2718
120.6,751.226,2717.6
120.7,750.607,2717.2
120.8,749.99,2716.8
120.9,749.373,2716.4
121,748.758,2716
121.1,748.143,2715.6
121.2,747.53,2715.2
121.3,746.917,2714.8
121.4,746.306,2714.4
121.5,745.695,2714
121.6,745.086,2713.6
121.7,744.477,2713.2
121.8,743.87,2712.8
121.9,743.263,2712.4
122,742.658,2712
122.1,742.053,2711.6
122.2,741.449,2711.2
122.3,740.847,2710.8
122.4,740.245,2710.4
122.5,739.645,2710
122.6,739.045,2709.6
122.7,738.446,2709.2
122.8,737.848,2708.8
122.9,737.252,2708.4
